SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,January-6-2021,Single Family Residential,816 Ember Lake Dr,Nashville,TN,37214,285000,3,2.0,Larchwood,1788,11325,1980,,159,,Sold,,,http://www.redfin.com/TN/Nashville/816-Ember-Lake-Dr-37214/home/108007166,REALTRACS,2199071,N,Y,36.1479806,-86.6310287
PAST SALE,January-25-2021,Single Family Residential,409 Wanda Dr,Nashville,TN,37214,265000,3,2.0,Cloverdale,1951,16988,1955,,136,,Sold,,,http://www.redfin.com/TN/Nashville/409-Wanda-Dr-37214/home/79470184,REALTRACS,2211992,N,Y,36.1583405,-86.6888444
PAST SALE,January-4-2021,Single Family Residential,112 Dellrose Dr,Nashville,TN,37214,360000,4,2.0,Donelson Meadows,1788,38332,1957,,201,,Sold,,,http://www.redfin.com/TN/Nashville/112-Dellrose-Dr-37214/home/108020763,REALTRACS,2207842,N,Y,36.1714674,-86.6938589
PAST SALE,,Single Family Residential,2550 Lakeland Dr,Nashville,TN,37214,260000,2,1.5,,1910,24394,1957,,136,,,,,http://www.redfin.com/TN/Nashville/2550-Lakeland-Dr-37214/home/107985845,,,N,Y,36.1549215,-86.6779354
PAST SALE,April-8-2021,Single Family Residential,2203 Dearborn Dr,Nashville,TN,37214,325018,3,2.0,Walnut Grove,1844,41382,1954,,176,,Sold,,,http://www.redfin.com/TN/Nashville/2203-Dearborn-Dr-37214/home/108055492,REALTRACS,2204565,N,Y,36.1728693,-86.7001508
PAST SALE,March-2-2021,Single Family Residential,6617 Upton Ln,Nashville,TN,37209,329000,3,1.5,Beacon Square,1830,16988,1968,,180,,Sold,,,http://www.redfin.com/TN/Nashville/6617-Upton-Ln-37209/home/87826686,REALTRACS,2218500,N,Y,36.140475,-86.8919816
PAST SALE,April-2-2021,Single Family Residential,6451 Thunderbird Dr,Nashville,TN,37209,350000,3,1.5,Charlotte Park,1979,13939,1965,,177,,Sold,,,http://www.redfin.com/TN/Nashville/6451-Thunderbird-Dr-37209/home/108061728,REALTRACS,2202065,N,Y,36.1459613,-86.8812455
PAST SALE,,Single Family Residential,1003 Graybar Ln,Nashville,TN,37204,560000,3,2.0,,1758,10019,1945,,319,,,,,http://www.redfin.com/TN/Nashville/1003-Graybar-Ln-37204/home/60789529,,,N,Y,36.1084166,-86.7888043
PAST SALE,April-20-2021,Multi-Family (2-4 Unit),928 Battlefield Dr,Nashville,TN,37204,470000,4,2.0,Battlefield Estates,1750,12632,1958,,269,,Sold,,,http://www.redfin.com/TN/Nashville/928-Battlefield-Dr-37204/home/108113792,REALTRACS,2220243,N,Y,36.115436,-86.783753
PAST SALE,,Single Family Residential,3556 Pleasant Valley Rd,Nashville,TN,37204,625000,3,2.0,,1770,22651,1959,,353,,,,,http://www.redfin.com/TN/Nashville/3556-Pleasant-Valley-Rd-37204/home/107975537,,,N,Y,36.1064463,-86.775355
PAST SALE,February-5-2021,Single Family Residential,3910 Albert Dr,Nashville,TN,37204,725000,3,3.0,Lipscomb Heights,1908,19166,1955,,380,,Sold,,,http://www.redfin.com/TN/Nashville/3910-Albert-Dr-37204/home/68782956,REALTRACS,2226629,N,Y,36.1047724,-86.787289
PAST SALE,January-20-2021,Single Family Residential,1015 Mitchell Rd,Nashville,TN,37206,315000,3,2.0,Rosewood Heights,1965,27442,1954,,160,,Sold,,,http://www.redfin.com/TN/Nashville/1015-Mitchell-Rd-37206/home/107998685,REALTRACS,2216953,N,Y,36.1843593,-86.7146267
PAST SALE,April-23-2021,Single Family Residential,1009 Preston Dr,Nashville,TN,37206,520000,4,2.0,Rosewood Heights,1963,19602,1958,,265,,Sold,,,http://www.redfin.com/TN/Nashville/1009-Preston-Dr-37206/home/108033781,REALTRACS,2238111,N,Y,36.1841883,-86.7166042
PAST SALE,,Single Family Residential,120 W Tyne Dr,Nashville,TN,37205,700000,3,2.0,,1924,22651,1951,,364,,,,,http://www.redfin.com/TN/Nashville/120-W-Tyne-Dr-37205/home/87827393,,,N,Y,36.0962319,-86.8703534
PAST SALE,December-11-2020,Single Family Residential,4310 Esteswood Dr,Nashville,TN,37215,1100000,3,2.0,Esteswood Estates,1801,41382,1954,,611,,Sold,,,http://www.redfin.com/TN/Nashville/4310-Esteswood-Dr-37215/home/108009279,REALTRACS,2199543,N,Y,36.097284,-86.8408383
PAST SALE,April-30-2021,Single Family Residential,331 May Dr,Madison,TN,37115,290800,3,2.0,Madison Park,1830,10890,1968,,159,,Sold,,,http://www.redfin.com/TN/Madison/331-May-Dr-37115/home/87818050,REALTRACS,2239000,N,Y,36.2715003,-86.6949797
PAST SALE,November-12-2020,Single Family Residential,3811 Burrus St,Nashville,TN,37216,390000,3,1.0,Maplewood Home Tract,1854,12632,1940,,210,,Sold,,,http://www.redfin.com/TN/Nashville/3811-Burrus-St-37216/home/107996460,REALTRACS,2196301,N,Y,36.2161916,-86.7337201
PAST SALE,March-12-2021,Single Family Residential,205 Baylee Mika Pl,Joelton,TN,37080,265000,3,2.0,Chase Point,1831,13068,2001,,145,,Sold,,,http://www.redfin.com/TN/Joelton/205-Baylee-Mika-Pl-37080/home/108098572,REALTRACS,2215943,N,Y,36.3219416,-86.8629883
PAST SALE,,Single Family Residential,1608 Autumn Ridge Dr,Nashville,TN,37207,182500,3,2.0,,1968,12197,1985,,93,,,,,http://www.redfin.com/TN/Nashville/1608-Autumn-Ridge-Dr-37207/home/87817551,,,N,Y,36.2838341,-86.788014
PAST SALE,February-18-2021,Single Family Residential,4417 Gra Mar Dr,Nashville,TN,37216,429900,3,1.5,Gra Mar Acres,1910,41382,1956,,225,,Sold,,,http://www.redfin.com/TN/Nashville/4417-Gra-Mar-Dr-37216/home/87825527,REALTRACS,2216364,N,Y,36.2330376,-86.7351359
PAST SALE,March-5-2021,Single Family Residential,212 Maplewood Trce,Nashville,TN,37207,551500,4,2.0,Phillips Estates,1825,33541,1991,,302,,Sold,,,http://www.redfin.com/TN/Nashville/212-Maplewood-Trce-37207/home/108067597,REALTRACS,2227764,N,Y,36.2322117,-86.7545027
PAST SALE,March-26-2021,Single Family Residential,807 Gwynn Dr,Nashville,TN,37216,449900,3,1.0,Broadmoor,1886,21780,1948,,239,,Sold,,,http://www.redfin.com/TN/Nashville/807-Gwynn-Dr-37216/home/87828778,REALTRACS,2231009,N,Y,36.2288049,-86.7303799
PAST SALE,April-27-2021,Single Family Residential,3407 Knight Dr,Whites Creek,TN,37189,212500,3,2.0,Whites Creek,1823,78408,1977,,117,,Sold,,,http://www.redfin.com/TN/Whites-Creek/3407-Knight-Dr-37189/home/68779350,REALTRACS,2239971,N,Y,36.2373125,-86.8027369
PAST SALE,April-13-2021,Single Family Residential,1321 Hunters Ln,Nashville,TN,37207,399900,3,2.5,Galbreath,1960,81457,1964,,204,,Sold,,,http://www.redfin.com/TN/Nashville/1321-Hunters-Ln-37207/home/87813984,REALTRACS,2233422,N,Y,36.2846331,-86.7572617
PAST SALE,May-4-2021,Single Family Residential,1167 Old Hickory Blvd,Nashville,TN,37207,315000,4,2.0,Bellshire,1990,57934,1960,,158,,Sold,,,http://www.redfin.com/TN/Nashville/1167-Old-Hickory-Blvd-37207/home/108077065,REALTRACS,2234644,N,Y,36.2701434,-86.7600602
PAST SALE,January-25-2021,Single Family Residential,474 Radnor St,Nashville,TN,37211,440000,3,2.0,College Heights,1750,13068,1925,,251,,Sold,,,http://www.redfin.com/TN/Nashville/474-Radnor-St-37211/home/108063759,REALTRACS,2203550,N,Y,36.1053328,-86.7442697
PAST SALE,March-19-2021,Single Family Residential,1209 Apache Ln,Madison,TN,37115,315000,4,2.0,Sequoia Valley,1771,14810,1968,,178,,Sold,,,http://www.redfin.com/TN/Madison/1209-Apache-Ln-37115/home/108077365,REALTRACS,2229265,N,Y,36.2459891,-86.6735052
PAST SALE,April-1-2021,Single Family Residential,1412 8th St,Old Hickory,TN,37138,235000,3,1.0,Rolling Green,1778,,1928,,132,,Sold,,,http://www.redfin.com/TN/Old-Hickory/1412-8th-St-37138/home/108077274,REALTRACS,2230009,N,Y,36.2632468,-86.6544769
PAST SALE,April-16-2021,Single Family Residential,2714 Hody Dr,Nashville,TN,37206,375000,4,2.0,Fortland Park,1775,12632,1963,,211,,Sold,,,http://www.redfin.com/TN/Nashville/2714-Hody-Dr-37206/home/68858478,REALTRACS,2235159,N,Y,36.1722775,-86.7234238
PAST SALE,,Multi-Family (2-4 Unit),828 Heritage Trl,Hermitage,TN,37076,220000,4,4.0,,1920,10890,1979,,115,,,,,http://www.redfin.com/TN/Hermitage/828-Heritage-Trl-37076/home/60921466,,,N,Y,36.2105729,-86.629743
PAST SALE,March-11-2021,Single Family Residential,6005 Panama Dr,Hermitage,TN,37076,260000,4,2.0,Dodson Heights,1790,11325,1961,,145,,Sold,,,http://www.redfin.com/TN/Hermitage/6005-Panama-Dr-37076/home/87804888,REALTRACS,2227209,N,Y,36.1915946,-86.6209789
PAST SALE,,Single Family Residential,1505 Clover Ct,Hermitage,TN,37076,315000,3,2.0,,1857,14810,1989,,170,,,,,http://www.redfin.com/TN/Hermitage/1505-Clover-Ct-37076/home/107982959,,,N,Y,36.1899974,-86.5753438
PAST SALE,February-12-2021,Single Family Residential,658 Albany Dr,Hermitage,TN,37076,327000,3,2.0,Tulip Grove/Hermitage,1935,13503,1969,,169,,Sold,,,http://www.redfin.com/TN/Hermitage/658-Albany-Dr-37076/home/63126317,REALTRACS,2216010,N,Y,36.2069897,-86.5975712
PAST SALE,April-26-2021,Single Family Residential,4504 Baton Rouge Dr,Hermitage,TN,37076,287000,3,1.5,Tulip Grove,1800,14810,1972,,159,,Sold,,,http://www.redfin.com/TN/Hermitage/4504-Baton-Rouge-Dr-37076/home/107983114,REALTRACS,2235360,N,Y,36.2103148,-86.5990882
PAST SALE,November-25-2020,Single Family Residential,3124 Margie Dr,Joelton,TN,37080,279000,4,2.0,William Hills,1802,44866,1972,,155,,Sold,,,http://www.redfin.com/TN/Joelton/3124-Margie-Dr-37080/home/82025838,REALTRACS,2201827,N,Y,36.3267644,-86.8600075
PAST SALE,December-7-2020,Single Family Residential,6309 Clarksville Pike,Joelton,TN,37080,241500,2,1.0,Joelton,1847,222591,1920,,131,,Sold,,,http://www.redfin.com/TN/Joelton/6309-Clarksville-Pike-37080/home/108049124,REALTRACS,2196004,N,Y,36.317281,-86.8896379
PAST SALE,,Single Family Residential,1225 Kenmore Pl,Nashville,TN,37216,65000,3,2.0,,1760,16465,1938,,37,,,,,http://www.redfin.com/TN/Nashville/1225-Kenmore-Pl-37216/home/60830184,,,N,Y,36.2062178,-86.7314017
PAST SALE,December-30-2020,Single Family Residential,2124 Sharondale Dr,Nashville,TN,37215,525000,2,2.5,Green Hills,1807,13939,1968,,291,,Sold,,,http://www.redfin.com/TN/Nashville/2124-Sharondale-Dr-37215/home/108003007,REALTRACS,2207407,N,Y,36.122669,-86.811787
PAST SALE,April-3-2021,Vacant Land,2917 Mcnairy Ln,Nashville,TN,37204,740000,,,Marengo Park Sutton Hill,,24829,,,,,Sold,,,http://www.redfin.com/TN/Nashville/2917-McNairy-Ln-37204/home/105779110,REALTRACS,2250445,N,Y,36.112908,-86.7803108
PAST SALE,May-7-2021,Single Family Residential,455 Coventry Dr,Nashville,TN,37211,370000,3,2.0,Abbay Hall,1770,22215,1954,,209,,Sold,,,http://www.redfin.com/TN/Nashville/455-Coventry-Dr-37211/home/107981288,REALTRACS,2246894,N,Y,36.079176,-86.7378066
PAST SALE,February-10-2021,Single Family Residential,509 Holt Valley Rd,Nashville,TN,37221,290000,3,2.0,Holt Meadows,1850,11325,1973,,157,,Sold,,,http://www.redfin.com/TN/Nashville/509-Holt-Valley-Rd-37221/home/60773325,REALTRACS,2221159,N,Y,36.0882153,-86.9335684
PAST SALE,February-12-2021,Single Family Residential,1112 Brookmeade Dr,Nashville,TN,37204,685000,4,2.0,Green Hills / Lipscomb,2000,28749,1951,,343,,Sold,,,http://www.redfin.com/TN/Nashville/1112-Brookmeade-Dr-37204/home/68776867,REALTRACS,2219425,N,Y,36.0989679,-86.7938829
PAST SALE,April-16-2021,Single Family Residential,835 Battery Ln,Nashville,TN,37220,810000,3,2.0,H G Lowe,1949,44866,1950,,416,,Sold,,,http://www.redfin.com/TN/Nashville/835-Battery-Ln-37220/home/60845783,REALTRACS,2237367,N,Y,36.0864397,-86.7760252
PAST SALE,,Single Family Residential,950 Battery Ln,Nashville,TN,37220,725000,2,1.0,,1825,30056,1938,,397,,,,,http://www.redfin.com/TN/Nashville/950-Battery-Ln-37220/home/108091120,,,N,Y,36.088687,-86.789319
PAST SALE,,Single Family Residential,834 Battery Ln,Nashville,TN,37220,600000,2,2.0,,1760,43996,1950,,341,,,,,http://www.redfin.com/TN/Nashville/834-Battery-Ln-37220/home/108038461,,,N,Y,36.0874097,-86.7758044
PAST SALE,February-19-2021,Single Family Residential,4306 Scenic Dr,Nashville,TN,37204,599000,4,2.0,Glendale Park,1856,20037,1950,,323,,Sold,,,http://www.redfin.com/TN/Nashville/4306-Scenic-Dr-37204/home/60766030,REALTRACS,2227969,N,Y,36.0950372,-86.7928232
PAST SALE,April-16-2021,Single Family Residential,161 Timber Ridge Dr,Nashville,TN,37217,280000,3,2.0,Priest Lake Park,1800,14374,1971,,156,,Sold,,,http://www.redfin.com/TN/Nashville/161-Timber-Ridge-Dr-37217/home/60828642,REALTRACS,2235407,N,Y,36.097762,-86.6047422
PAST SALE,January-29-2021,Single Family Residential,3143 Stafford Dr,Nashville,TN,37214,425000,3,2.5,Stanford Country Club Esta,2000,14810,2020,,213,,Sold,,,http://www.redfin.com/TN/Nashville/3143-Stafford-Dr-37214/home/87826342,REALTRACS,2206420,N,Y,36.1843337,-86.6490058
PAST SALE,December-15-2020,Single Family Residential,3210 Merlyn Ln,Nashville,TN,37214,435000,3,2.0,Lincoya Hills,1907,21780,1954,,228,,Sold,,,http://www.redfin.com/TN/Nashville/3210-Merlyn-Ln-37214/home/60774633,REALTRACS,2183858,N,Y,36.1777606,-86.6747029
PAST SALE,December-18-2020,Single Family Residential,221 Downeymeade Dr,Nashville,TN,37214,415000,3,2.5,Stanford Country Club Esta,1845,20908,2020,,225,,Sold,,,http://www.redfin.com/TN/Nashville/221-Downeymeade-Dr-37214/home/108067504,REALTRACS,2203326,N,Y,36.1844763,-86.6434947
PAST SALE,March-31-2021,Single Family Residential,1125 Harpeth Mill Ct,Nashville,TN,37221,388400,3,2.0,Riverside,1921,16552,2003,,202,33,Sold,,,http://www.redfin.com/TN/Nashville/1125-Harpeth-Mill-Ct-37221/home/108029118,REALTRACS,2234288,N,Y,36.059107,-86.9498375
PAST SALE,February-12-2021,Single Family Residential,7226 Mark Dr,Nashville,TN,37221,400000,3,3.0,Valley West,1928,16552,1979,,207,,Sold,,,http://www.redfin.com/TN/Nashville/7226-Mark-Dr-37221/home/108027751,REALTRACS,2219264,N,Y,36.0642467,-86.9298776
PAST SALE,November-12-2020,Single Family Residential,644 Harpeth Knoll Rd,Nashville,TN,37221,290000,4,2.0,Harpeth Valley Park,1800,27878,1968,,161,,Sold,,,http://www.redfin.com/TN/Nashville/644-Harpeth-Knoll-Rd-37221/home/87817063,REALTRACS,2195828,N,Y,36.0569483,-86.9346937
PAST SALE,,Single Family Residential,736 Gloucester Ln,Nashville,TN,37221,349900,4,3.5,,1963,11326,2009,,178,,,,,http://www.redfin.com/TN/Nashville/736-Gloucester-Ln-37221/home/60846422,,,N,Y,36.0744225,-86.9933543
PAST SALE,December-18-2020,Single Family Residential,8009 Boone Trce,Nashville,TN,37221,335000,3,3.0,Boone Trace At Biltmore,1868,11325,2000,,179,30,Sold,,,http://www.redfin.com/TN/Nashville/8009-Boone-Trce-37221/home/108017902,REALTRACS,2202400,N,Y,36.0871771,-87.0151015
PAST SALE,November-16-2020,Single Family Residential,7309 Middlebrook Cir,Nashville,TN,37221,325000,3,3.0,Lexington Point,1824,11325,2002,,178,34,Sold,,,http://www.redfin.com/TN/Nashville/7309-Middlebrook-Cir-37221/home/108027591,REALTRACS,2187954,N,Y,36.0861827,-87.0102724
PAST SALE,,Single Family Residential,675 Brewer Dr,Nashville,TN,37211,410000,4,1.5,,1771,17860,1966,,232,,,,,http://www.redfin.com/TN/Nashville/675-Brewer-Dr-37211/home/108132420,,,N,Y,36.0631554,-86.7365143
PAST SALE,December-7-2020,Single Family Residential,4539 Scenic View Dr,Pegram,TN,37143,353000,3,3.0,Dreamland Est 109 429,1874,69696,1972,,188,,Sold,,,http://www.redfin.com/TN/Pegram/4539-Scenic-View-Dr-37143/home/87225555,REALTRACS,2197620,N,Y,36.0974368,-87.036797
PAST SALE,January-6-2021,Single Family Residential,729 Huntington Pkwy,Nashville,TN,37211,334797,4,1.5,Huntington Park,1885,11761,1970,,178,,Sold,,,http://www.redfin.com/TN/Nashville/729-Huntington-Pkwy-37211/home/108135071,REALTRACS,2207246,N,Y,36.0504167,-86.7397712
PAST SALE,,Single Family Residential,917 Glendale Ln,Nashville,TN,37204,645000,4,2.0,,1786,27007,1945,,361,,,,,http://www.redfin.com/TN/Nashville/917-Glendale-Ln-37204/home/108087470,,,N,Y,36.0918459,-86.786551
PAST SALE,March-19-2021,Single Family Residential,220 Willard Dr,Nashville,TN,37211,274200,3,1.5,Murray Heights,1768,35719,1958,,155,,Sold,,,http://www.redfin.com/TN/Nashville/220-Willard-Dr-37211/home/108091742,REALTRACS,2221305,N,Y,36.0713403,-86.6963364
PAST SALE,February-24-2021,Single Family Residential,4815 Timberhill Dr,Nashville,TN,37211,514899,3,2.5,Elysian Meadows,1881,22215,1960,,274,,Sold,,,http://www.redfin.com/TN/Nashville/4815-Timberhill-Dr-37211/home/60856936,REALTRACS,2219582,N,Y,36.0766234,-86.7555828
PAST SALE,December-1-2020,Single Family Residential,4821 Merrill Ln,Nashville,TN,37211,345000,3,1.5,Caldwell Hall,1762,13939,1963,,196,,Sold,,,http://www.redfin.com/TN/Nashville/4821-Merrill-Ln-37211/home/108040024,REALTRACS,2200341,N,Y,36.0757733,-86.751596
PAST SALE,,Single Family Residential,372 Barrywood Dr,Nashville,TN,37211,515000,3,2.0,,1766,16988,1957,,292,,,,,http://www.redfin.com/TN/Nashville/372-Barrywood-Dr-37211/home/60845189,,,N,Y,36.0674983,-86.7515567
PAST SALE,March-16-2021,Single Family Residential,1179 Barnes Rd,Antioch,TN,37013,300000,4,2.5,Nashville,1994,156816,1969,,150,,Sold,,,http://www.redfin.com/TN/Antioch/1179-Barnes-Rd-37013/home/108137105,REALTRACS,2228217,N,Y,36.0302734,-86.7014746
PAST SALE,,Single Family Residential,316 Scarlet Oak Ct,Brentwood,TN,37027,310000,3,2.0,,1947,10890,2001,,159,,,,,http://www.redfin.com/TN/Brentwood/316-Scarlet-Oak-Ct-37027/home/68792787,,,N,Y,36.004998,-86.694269
PAST SALE,April-13-2021,Single Family Residential,685 Brewer Dr E,Nashville,TN,37211,357000,4,2.0,Candlestick Farms,1771,14810,1966,,202,,Sold,,,http://www.redfin.com/TN/Nashville/685-Brewer-Dr-37211/home/87823706,REALTRACS,2236241,N,Y,36.0644315,-86.7370208
PAST SALE,March-17-2021,Single Family Residential,1998 Wingo Way,Goodlettsville,TN,37072,660000,4,2.5,Goodlettsville,1976,1680980,1995,,334,,Sold,,,http://www.redfin.com/TN/Goodlettsville/1998-Wingo-Way-37072/home/107973770,REALTRACS,2226265,N,Y,36.336005,-86.801984
PAST SALE,January-8-2021,Single Family Residential,91 Mccall St,Nashville,TN,37211,243600,3,3.5,Glencoe Acres,1957,16988,1956,,124,,Sold,,,http://www.redfin.com/TN/Nashville/91-Mccall-St-37211/home/87822885,REALTRACS,2209138,N,Y,36.0985418,-86.7183534
PAST SALE,,Single Family Residential,2517 Deerpath Dr,Nashville,TN,37217,200000,4,3.0,,1825,14810,1968,,110,,,,,http://www.redfin.com/TN/Nashville/2517-Deerpath-Dr-37217/home/108010884,,,N,Y,36.0808473,-86.6382979
PAST SALE,,Single Family Residential,2571 Cedar Springs Dr,Nashville,TN,37217,243000,4,1.5,,1875,11326,1967,,130,,,,,http://www.redfin.com/TN/Nashville/2571-Cedar-Springs-Dr-37217/home/108099688,,,N,Y,36.078836,-86.637618
PAST SALE,April-15-2021,Single Family Residential,214 Sailboat Dr,Nashville,TN,37217,280000,4,1.5,Edge-O-Lake Estates,1846,12632,1969,,152,,Sold,,,http://www.redfin.com/TN/Nashville/214-Sailboat-Dr-37217/home/108005703,REALTRACS,2227457,N,Y,36.0837831,-86.6295173
PAST SALE,,Single Family Residential,4405 Gallatin Pike,Nashville,TN,37216,495000,3,1.5,,1872,15246,1946,,264,,,,,http://www.redfin.com/TN/Nashville/4405-Gallatin-Pike-37216/home/108031626,,,N,Y,36.2279977,-86.7256247
PAST SALE,March-26-2021,Single Family Residential,3101 Milliken Dr,Joelton,TN,37080,286000,4,2.5,Felts,2000,39204,1973,,143,,Sold,,,http://www.redfin.com/TN/Joelton/3101-Milliken-Dr-37080/home/108050066,REALTRACS,2227767,N,Y,36.325459,-86.8634564
PAST SALE,December-18-2020,Single Family Residential,430 Cumberland Ave,Madison,TN,37115,270000,3,1.0,Woodlawn Estates,1905,16988,1940,,142,,Sold,,,http://www.redfin.com/TN/Madison/430-Cumberland-Ave-37115/home/108118262,REALTRACS,2186515,N,Y,36.2670677,-86.7038469
PAST SALE,March-1-2021,Single Family Residential,119 E Due West Ave,Madison,TN,37115,251000,4,2.0,Due West Montague,1930,17424,1940,,130,,Sold,,,http://www.redfin.com/TN/Madison/119-E-Due-W-Ave-37115/home/60872946,REALTRACS,2223762,N,Y,36.2480591,-86.71684
PAST SALE,December-16-2020,Single Family Residential,3145 Barksdale Harbor Dr,Nashville,TN,37214,319900,3,2.5,River Trace Estates,1843,12632,2002,,174,12,Sold,,,http://www.redfin.com/TN/Nashville/3145-Barksdale-Harbor-Dr-37214/home/108044251,REALTRACS,2205174,N,Y,36.2379261,-86.6954712
PAST SALE,February-23-2021,Single Family Residential,630 Albany Dr,Hermitage,TN,37076,300000,3,2.0,Tulip Grove,1760,12632,1969,,170,,Sold,,,http://www.redfin.com/TN/Hermitage/630-Albany-Dr-37076/home/108084867,REALTRACS,2218554,N,Y,36.2084163,-86.5985957
PAST SALE,January-5-2021,Single Family Residential,154 Oak Valley Dr,Nashville,TN,37207,207500,3,2.5,Oak Park,1850,14374,1965,,112,,Sold,,,http://www.redfin.com/TN/Nashville/154-Oak-Valley-Dr-37207/home/87818836,REALTRACS,2213794,N,Y,36.2313478,-86.7656368
PAST SALE,December-3-2020,Single Family Residential,2621 Jones Ave,Nashville,TN,37207,529000,4,3.0,Joywood Heights,1811,14374,1951,,292,,Sold,,,http://www.redfin.com/TN/Nashville/2621-Jones-Ave-37207/home/87828900,REALTRACS,2194820,N,Y,36.2135831,-86.7562309
PAST SALE,December-9-2020,Single Family Residential,2024 Jones Cir,Nashville,TN,37207,443000,5,2.5,Joywood Heights,1824,13068,1948,,243,,Sold,,,http://www.redfin.com/TN/Nashville/2024-Jones-Cir-37207/home/108130806,REALTRACS,2199363,N,Y,36.2076017,-86.7590195
PAST SALE,November-30-2020,Single Family Residential,1434 Shelton Ave,Nashville,TN,37216,440000,3,2.0,Inglewood Golf Club,1853,12196,1940,,237,,Sold,,,http://www.redfin.com/TN/Nashville/1434-Shelton-Ave-37216/home/68818679,REALTRACS,2199294,N,Y,36.2100851,-86.719454
PAST SALE,November-23-2020,Single Family Residential,2424 Mcginnis Dr,Nashville,TN,37216,391500,3,2.0,Gibson Heights,1800,18295,1953,,218,,Sold,,,http://www.redfin.com/TN/Nashville/2424-McGinnis-Dr-37216/home/108083623,REALTRACS,2195248,N,Y,36.200622,-86.7018023
