SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,February-26-2021,Single Family Residential,3236 Trails End Ln,Nashville,TN,37214,280000,3,2.0,Reelfoot,2274,11761,1986,,123,,Sold,,,http://www.redfin.com/TN/Nashville/3236-Trails-End-Ln-37214/home/68826609,REALTRACS,2199118,N,Y,36.137407,-86.6334705
PAST SALE,February-16-2021,Multi-Family (2-4 Unit),2166 Sanborn Dr,Nashville,TN,37210,361500,4,3.0,Elm Hill Acres,2490,21780,1985,,145,,Sold,,,http://www.redfin.com/TN/Nashville/2166-Sanborn-Dr-37210/home/87805380,REALTRACS,2162096,N,Y,36.1514293,-86.6926569
PAST SALE,April-15-2021,Single Family Residential,134 Fain St Unit B,Nashville,TN,37210,439000,4,4.0,Hermitage,2387,8712,2020,,184,,Sold,,,http://www.redfin.com/TN/Nashville/134-Fain-St-37210/unit-B/home/172209530,REALTRACS,2229866,N,Y,36.1517428,-86.7544868
PAST SALE,March-11-2021,Single Family Residential,1124 Jacksons View Rd,Hermitage,TN,37076,320000,4,3.0,Jacksons Retreat,2390,8712,1983,,134,,Sold,,,http://www.redfin.com/TN/Hermitage/1124-Jacksons-View-Rd-37076/home/60716544,REALTRACS,2223406,N,Y,36.1860962,-86.6046634
PAST SALE,January-13-2021,Single Family Residential,528 Continental Dr,Nashville,TN,37209,405000,4,4.0,Charlotte Park,2420,11325,1965,,167,,Sold,,,http://www.redfin.com/TN/Nashville/528-Continental-Dr-37209/home/108109925,REALTRACS,2207782,N,Y,36.1458834,-86.8864165
PAST SALE,December-4-2020,Single Family Residential,522 Moore Ave,Nashville,TN,37203,699000,3,3.5,Moore Heirs,2345,11325,2020,,298,,Sold,,,http://www.redfin.com/TN/Nashville/522-Moore-Ave-37203/home/172838142,REALTRACS,2188266,N,Y,36.1375322,-86.7663499
PAST SALE,,Single Family Residential,3328 Acklen Ave,Nashville,TN,37212,775000,3,2.0,,2171,9148,1930,,357,,,,,http://www.redfin.com/TN/Nashville/3328-Acklen-Ave-37212/home/60816047,,,N,Y,36.1373439,-86.8173785
PAST SALE,December-18-2020,Single Family Residential,810 Clematis Drive (lot 182),Smyrna,TN,37167,353910,4,2.5,Amberton,2468,9016,2020,,143,40,Sold,,,http://www.redfin.com/TN/Smyrna/810-Clematis-DR-37167/unit-182/home/172778485,REALTRACS,2173088,N,Y,36.125761,-86.893953
PAST SALE,,Single Family Residential,905 N Summerfield Dr,Madison,TN,37115,250000,3,2.0,,2410,47916,1977,,104,,,,,http://www.redfin.com/TN/Madison/905-N-Summerfield-Dr-37115/home/87825137,,,N,Y,36.2761498,-86.7341916
PAST SALE,February-10-2021,Single Family Residential,408 Elgin St,Nashville,TN,37211,489900,5,4.0,Sunrise Heights,2280,9147,1939,,215,,Sold,,,http://www.redfin.com/TN/Nashville/408-Elgin-St-37211/home/108027343,REALTRACS,2223796,N,Y,36.1000639,-86.741057
PAST SALE,March-19-2021,Single Family Residential,3122A Kinross Ave,Nashville,TN,37211,576000,4,2.5,Woodbine / Glencliff,2331,16117,2020,,247,,Sold,,,http://www.redfin.com/TN/Nashville/3122-Kinross-Ave-37211/unit-A/home/108096645,REALTRACS,2229629,N,Y,36.103792,-86.7331338
PAST SALE,February-19-2021,Single Family Residential,303 Nawakwa Trl,Madison,TN,37115,230000,3,3.0,Nawakwa Hills Powwow,2293,17859,1969,,100,,Sold,,,http://www.redfin.com/TN/Madison/303-Nawakwa-Trl-37115/home/108109041,REALTRACS,2219334,N,Y,36.237925,-86.6587274
PAST SALE,April-9-2021,Single Family Residential,1033 Pawnee Trl,Madison,TN,37115,340000,3,2.5,Cumberland Station At Wils,2302,10890,2006,,148,13,Sold,,,http://www.redfin.com/TN/Madison/1033-Pawnee-Trl-37115/home/108016994,REALTRACS,2221343,N,Y,36.2451189,-86.664709
PAST SALE,December-29-2020,Single Family Residential,4911 Michigan Ave,Nashville,TN,37209,625000,4,3.0,West Nashville,2410,12632,2020,,259,,Sold,,,http://www.redfin.com/TN/Nashville/4915-Michigan-Ave-37209/home/108122832,REALTRACS,2162600,N,Y,36.158452,-86.847427
PAST SALE,April-5-2021,Single Family Residential,4811 Nevada Ave,Nashville,TN,37209,905000,5,4.5,Sylvan Park,2500,9147,1930,,362,,Sold,,,http://www.redfin.com/TN/Nashville/4811-Nevada-Ave-37209/home/108034639,REALTRACS,2218911,N,Y,36.1483164,-86.8456019
PAST SALE,,Single Family Residential,210 Bonnacliff Ct,Hermitage,TN,37076,195000,5,3.0,,2384,13504,1968,,82,,,,,http://www.redfin.com/TN/Hermitage/210-Bonnacliff-Ct-37076/home/108121175,,,N,Y,36.206447,-86.6308956
PAST SALE,March-3-2021,Single Family Residential,4003 New London Ct,Old Hickory,TN,37138,355000,3,2.5,Hickory Hills,2498,11325,2008,,142,32,Sold,,,http://www.redfin.com/TN/Old-Hickory/4003-New-London-Ct-37138/home/103878448,REALTRACS,2213911,N,Y,36.2076018,-86.5800558
PAST SALE,March-14-2021,Single Family Residential,1016 Gayron Dr,Joelton,TN,37080,371705,4,3.0,The Falls,2380,,2021,,156,50,Sold,,,http://www.redfin.com/TN/Joelton/1016-Gayron-Dr-37080/home/171165298,REALTRACS,2244611,N,Y,36.3288807,-86.8707739
PAST SALE,May-7-2021,Single Family Residential,6217 Old Hickory Blvd,Whites Creek,TN,37189,325000,3,2.0,Whites Creek,2395,121532,1958,,136,,Sold,,,http://www.redfin.com/TN/Whites-Creek/6217-Old-Hickory-Blvd-37189/home/107989420,REALTRACS,2231855,N,Y,36.269575,-86.879727
PAST SALE,March-31-2021,Single Family Residential,2903A Davis St,Nashville,TN,37216,501000,3,2.5,Homes At 2903 Davis Ave,2364,11325,2018,,212,,Sold,,,http://www.redfin.com/TN/Nashville/2903-Davis-St-37216/home/108074145,REALTRACS,2221975,N,Y,36.2025124,-86.7375661
PAST SALE,,Single Family Residential,1510 Ward Ave,Nashville,TN,37206,659000,3,2.5,,2506,9148,2015,,263,,,,,http://www.redfin.com/TN/Nashville/1510-Ward-Ave-37206/home/60782826,,,N,Y,36.1938673,-86.7383174
PAST SALE,April-23-2021,Single Family Residential,2342 Riverside Dr,Nashville,TN,37216,560000,4,3.5,Warrens/Dudley,2352,10018,1940,,238,,Sold,,,http://www.redfin.com/TN/Nashville/2342-Riverside-Dr-37216/home/108124266,REALTRACS,2233842,N,Y,36.2070941,-86.7231486
PAST SALE,,Single Family Residential,6324 Jocelyn Hollow Rd,Nashville,TN,37205,805000,3,2.0,,2406,88862,1953,,335,,,,,http://www.redfin.com/TN/Nashville/6324-Jocelyn-Hollow-Rd-37205/home/87815967,,,N,Y,36.1038819,-86.8880812
PAST SALE,March-26-2021,Single Family Residential,4807 Abbay Dr,Nashville,TN,37211,450000,5,2.0,Abbay Hall/Crieve Hall,2297,20908,1959,,196,,Sold,,,http://www.redfin.com/TN/Nashville/4807-Abbay-Dr-37211/home/60795395,REALTRACS,2230162,N,Y,36.079926,-86.7388675
PAST SALE,,Single Family Residential,6527 Holt Rd,Nashville,TN,37211,464800,3,2.0,,2464,130680,1971,,189,,,,,http://www.redfin.com/TN/Nashville/6527-Holt-Rd-37211/home/68799457,,,N,Y,36.012317,-86.714804
PAST SALE,February-19-2021,Single Family Residential,554 Westboro Dr,Nashville,TN,37209,535000,4,3.0,Charlotte Park/Croleywood,2257,9583,2016,,237,,Sold,,,http://www.redfin.com/TN/Nashville/554-Westboro-Dr-37209/home/112484081,REALTRACS,2220186,N,Y,36.1525043,-86.8755612
PAST SALE,December-29-2020,Single Family Residential,651 Oakley Dr,Nashville,TN,37220,335000,4,2.5,Haileywood Estates,2450,22651,1963,,137,,Sold,,,http://www.redfin.com/TN/Nashville/651-Oakley-Dr-37220/home/107978418,REALTRACS,2209786,N,Y,36.0609249,-86.7690335
PAST SALE,April-23-2021,Single Family Residential,5136 Pritchett Dr,Nashville,TN,37220,405000,4,2.0,Brentwood Hall,2400,23958,1957,,169,,Sold,,,http://www.redfin.com/TN/Nashville/5136-Pritchett-Dr-37220/home/108062290,REALTRACS,2229487,N,Y,36.0586037,-86.7584696
PAST SALE,,Single Family Residential,4618 Belmont Park Ter,Nashville,TN,37215,760000,3,2.0,,2522,46609,1955,,301,,,,,http://www.redfin.com/TN/Nashville/4618-Belmont-Park-Ter-37215/home/107976271,,,N,Y,36.0877328,-86.8060674
PAST SALE,May-3-2021,Single Family Residential,5036 Trousdale Dr,Nashville,TN,37220,585000,4,2.5,Crieve Hall,2435,25264,1955,,240,,Sold,,,http://www.redfin.com/TN/Nashville/5036-Trousdale-Dr-37220/home/108048375,REALTRACS,2234703,N,Y,36.0674875,-86.7590195
PAST SALE,April-14-2021,Single Family Residential,716 Elysian Fields Rd,Nashville,TN,37204,500000,4,2.0,Oak Hill,2432,49658,1957,,206,,Sold,,,http://www.redfin.com/TN/Nashville/716-Elysian-Fields-Rd-37204/home/108097167,REALTRACS,2227977,N,Y,36.0849515,-86.764714
PAST SALE,January-8-2021,Single Family Residential,3245 Knobview Dr,Nashville,TN,37214,354500,4,2.0,Nob Hill,2375,28314,1958,,149,,Sold,,,http://www.redfin.com/TN/Nashville/3245-Knobview-Dr-37214/home/87815300,REALTRACS,2210955,N,Y,36.1727681,-86.6719096
PAST SALE,January-20-2021,Single Family Residential,3610 Chalmette Ct,Nashville,TN,37215,600000,4,2.5,Chalmette Square,2480,10018,1978,,242,200,Sold,,,http://www.redfin.com/TN/Nashville/3610-Chalmette-Ct-37215/home/108036362,REALTRACS,2211324,N,Y,36.120388,-86.827695
PAST SALE,,Single Family Residential,337 Chesterfield Ave,Nashville,TN,37212,795000,4,2.0,,2394,16117,1925,,332,,,,,http://www.redfin.com/TN/Nashville/337-Chesterfield-Ave-37212/home/108052427,,,N,Y,36.134716,-86.819087
PAST SALE,February-12-2021,Single Family Residential,325 Walnut Dr,Nashville,TN,37205,1200000,4,2.5,Walnut Grove,2352,30927,1938,,510,,Sold,,,http://www.redfin.com/TN/Nashville/325-Walnut-Dr-37205/home/108010048,REALTRACS,2223975,N,Y,36.1114739,-86.844955
PAST SALE,March-2-2021,Single Family Residential,2916 Glenway Dr,Nashville,TN,37221,417000,4,2.5,Devon Glen,2342,8276,1993,,178,57,Sold,,,http://www.redfin.com/TN/Nashville/2916-Glenway-Dr-37221/home/68780417,REALTRACS,2175867,N,Y,36.0681989,-86.9162114
PAST SALE,January-15-2021,Single Family Residential,909 Holgate Ct,Nashville,TN,37221,405900,4,2.5,Avondale Park,2384,9147,2013,,170,50,Sold,,,http://www.redfin.com/TN/Nashville/909-Holgate-Ct-37221/home/68855675,REALTRACS,2211598,N,Y,36.0697757,-86.9931083
PAST SALE,January-4-2021,Single Family Residential,1453 Scarcroft Ln,Nashville,TN,37221,406000,3,2.5,Avondale Park,2382,8276,2018,,170,50,Sold,,,http://www.redfin.com/TN/Nashville/1453-Scarcroft-Ln-37221/home/87810623,REALTRACS,2202820,N,Y,36.0765357,-86.9979038
PAST SALE,April-8-2021,Single Family Residential,1305 Creek View Ct,Nashville,TN,37221,422000,4,2.5,Rolling River Estates,2269,15245,1982,,186,48,Sold,,,http://www.redfin.com/TN/Nashville/1305-Creek-View-Ct-37221/home/107978011,REALTRACS,2233143,N,Y,36.0634426,-86.9634059
PAST SALE,,Single Family Residential,1209 Banbury Row,Brentwood,TN,37027,529300,4,2.0,,2409,11761,2003,,220,,,,,http://www.redfin.com/TN/Brentwood/1209-Banbury-Row-37027/home/108015733,,,N,Y,36.0231912,-86.7533243
